NAME,median_income_owner,median_income_renter,median_rent,zip_code,ideal_rent,affordability_delta
ZCTA5 45660,54796,27288,725,45660,682.2,-42.8
ZCTA5 45661,73000,38514,693,45661,962.85,269.85
ZCTA5 45662,58311,21792,707,45662,544.8,-162.2
ZCTA5 45663,47270,18821,669,45663,470.52,-198.48
ZCTA5 45669,69127,36042,865,45669,901.05,36.05
ZCTA5 45674,61071,23393,488,45674,584.83,96.83
ZCTA5 45678,58194,37147,1003,45678,928.68,-74.33
ZCTA5 45679,65150,26528,798,45679,663.2,-134.8
ZCTA5 45680,59738,35526,747,45680,888.15,141.15
ZCTA5 45682,34700,29697,685,45682,742.42,57.42
ZCTA5 45684,51944,57632,943,45684,1440.8,497.8
ZCTA5 45690,60471,31813,892,45690,795.32,-96.67
ZCTA5 45692,57036,27949,737,45692,698.72,-38.27
ZCTA5 45693,65733,25979,560,45693,649.47,89.47
ZCTA5 45694,68707,24583,832,45694,614.58,-217.42
ZCTA5 45697,78019,22188,679,45697,554.7,-124.3
ZCTA5 45701,86977,22974,978,45701,574.35,-403.65
ZCTA5 45710,76889,39833,803,45710,995.82,192.82
ZCTA5 45711,63690,56250,955,45711,1406.25,451.25
ZCTA5 45714,66334,27883,800,45714,697.08,-102.92
ZCTA5 45715,75000,26500,613,45715,662.5,49.5
ZCTA5 45719,50417,24659,839,45719,616.47,-222.53
ZCTA5 45727,32723,32708,775,45727,817.7,42.7
ZCTA5 45732,57090,18472,680,45732,461.8,-218.2
ZCTA5 45743,74231,27170,679,45743,679.25,0.25
ZCTA5 45744,66000,28409,864,45744,710.22,-153.78
ZCTA5 45745,-666666666,46283,1131,45745,1157.07,26.07
ZCTA5 45750,67616,31677,802,45750,791.92,-10.08
ZCTA5 45760,49205,23365,630,45760,584.12,-45.88
ZCTA5 45764,57454,20087,709,45764,502.18,-206.82
ZCTA5 45767,59097,14474,558,45767,361.85,-196.15
ZCTA5 45769,53556,33636,718,45769,840.9,122.9
ZCTA5 45771,55729,26563,690,45771,664.08,-25.92
ZCTA5 45772,70208,43750,559,45772,1093.75,534.75
ZCTA5 45776,-666666666,29500,572,45776,737.5,165.5
ZCTA5 45778,51635,43000,1149,45778,1075.0,-74.0
ZCTA5 45779,64375,29167,638,45779,729.18,91.18
ZCTA5 45782,44050,26875,796,45782,671.88,-124.12
ZCTA5 45784,88478,26011,645,45784,650.28,5.27
ZCTA5 45786,69236,37344,882,45786,933.6,51.6
ZCTA5 45801,62865,30298,813,45801,757.45,-55.55
ZCTA5 45804,51956,30866,781,45804,771.65,-9.35
ZCTA5 45805,75135,48868,899,45805,1221.7,322.7
ZCTA5 45806,86681,46875,922,45806,1171.88,249.88
ZCTA5 45807,81236,48578,918,45807,1214.45,296.45
ZCTA5 45808,81250,54500,920,45808,1362.5,442.5
ZCTA5 45810,74844,41404,851,45810,1035.1,184.1
ZCTA5 45813,76458,29688,675,45813,742.2,67.2
ZCTA5 45814,90789,26365,674,45814,659.12,-14.88
ZCTA5 45816,76250,65938,597,45816,1648.45,1051.45
ZCTA5 45817,86386,35833,836,45817,895.82,59.83
ZCTA5 45819,53750,90000,1063,45819,2250.0,1187.0
ZCTA5 45820,77750,55938,788,45820,1398.45,610.45
ZCTA5 45822,78611,34763,788,45822,869.08,81.07
ZCTA5 45826,92500,40938,625,45826,1023.45,398.45
ZCTA5 45828,94792,27946,636,45828,698.65,62.65
ZCTA5 45830,81354,58173,836,45830,1454.32,618.33
ZCTA5 45831,81591,49167,702,45831,1229.18,527.17
ZCTA5 45832,82731,59688,750,45832,1492.2,742.2
ZCTA5 45833,80634,45541,832,45833,1138.53,306.53
ZCTA5 45836,58068,36625,765,45836,915.62,150.62
ZCTA5 45840,86106,39531,888,45840,988.28,100.27
ZCTA5 45841,87212,40114,675,45841,1002.85,327.85
ZCTA5 45843,67963,52917,851,45843,1322.92,471.92
ZCTA5 45844,88403,48250,724,45844,1206.25,482.25
ZCTA5 45845,86424,48125,735,45845,1203.12,468.12
ZCTA5 45846,98097,42750,669,45846,1068.75,399.75
ZCTA5 45849,70521,100208,666,45849,2505.2,1839.2
ZCTA5 45850,77151,32941,917,45850,823.52,-93.48
ZCTA5 45851,76250,36513,875,45851,912.82,37.82
ZCTA5 45853,118594,77950,843,45853,1948.75,1105.75
ZCTA5 45855,86250,78393,1319,45855,1959.82,640.82
ZCTA5 45856,86582,38355,913,45856,958.88,45.88
ZCTA5 45858,62760,67969,913,45858,1699.22,786.22
ZCTA5 45859,64375,46875,788,45859,1171.88,383.88
ZCTA5 45860,108750,62351,693,45860,1558.78,865.78
ZCTA5 45862,44107,27143,663,45862,678.58,15.57
ZCTA5 45863,60536,55833,751,45863,1395.82,644.83
ZCTA5 45865,103627,54226,814,45865,1355.65,541.65
ZCTA5 45867,80250,64063,861,45867,1601.57,740.57
ZCTA5 45868,96125,115268,1119,45868,2881.7,1762.7
ZCTA5 45869,100000,56429,743,45869,1410.72,667.73
ZCTA5 45871,87569,56786,842,45871,1419.65,577.65
ZCTA5 45872,59145,42292,804,45872,1057.3,253.3
ZCTA5 45873,69904,47000,584,45873,1175.0,591.0
ZCTA5 45874,77534,70000,888,45874,1750.0,862.0
ZCTA5 45876,73125,46875,926,45876,1171.88,245.88
ZCTA5 45877,80000,53083,843,45877,1327.07,484.07
ZCTA5 45879,71131,30250,746,45879,756.25,10.25
ZCTA5 45880,88594,44881,814,45880,1122.03,308.03
ZCTA5 45881,69659,38542,975,45881,963.55,-11.45
ZCTA5 45882,77292,30750,565,45882,768.75,203.75
ZCTA5 45883,107150,71583,720,45883,1789.58,1069.58
ZCTA5 45885,80893,41941,831,45885,1048.53,217.53
ZCTA5 45886,93375,34375,633,45886,859.38,226.38
ZCTA5 45887,70474,36500,740,45887,912.5,172.5
ZCTA5 45890,83250,115179,863,45890,2879.48,2016.48
ZCTA5 45891,72481,38472,756,45891,961.8,205.8
ZCTA5 45894,80082,50982,831,45894,1274.55,443.55
ZCTA5 45895,85286,55013,822,45895,1375.32,553.33
ZCTA5 45896,64583,56278,653,45896,1406.95,753.95
ZCTA5 45898,50000,82500,767,45898,2062.5,1295.5
ZCTA5 45899,81250,20833,667,45899,520.82,-146.18
ZCTA5 46001,74583,40764,819,46001,1019.1,200.1
ZCTA5 46011,81312,39441,1047,46011,986.02,-60.98
ZCTA5 46012,65608,28545,938,46012,713.62,-224.38
ZCTA5 46013,64602,30794,844,46013,769.85,-74.15
ZCTA5 46016,50446,27485,828,46016,687.12,-140.88
ZCTA5 46017,72357,43068,915,46017,1076.7,161.7
ZCTA5 46030,104432,55234,963,46030,1380.85,417.85
ZCTA5 46031,66464,98264,1096,46031,2456.6,1360.6
ZCTA5 46032,172764,73903,1472,46032,1847.57,375.57
ZCTA5 46033,171123,78545,1499,46033,1963.62,464.62
ZCTA5 46034,79250,42308,1131,46034,1057.7,-73.3
ZCTA5 46035,85417,21667,788,46035,541.67,-246.33
ZCTA5 46036,69888,38125,789,46036,953.12,164.12
ZCTA5 46037,144638,69658,1495,46037,1741.45,246.45
ZCTA5 46038,116226,71321,1456,46038,1783.02,327.03
ZCTA5 46040,148841,71709,1218,46040,1792.72,574.72
ZCTA5 46041,65820,35913,809,46041,897.82,88.82
ZCTA5 46044,76378,37917,829,46044,947.92,118.92
ZCTA5 46048,68155,65833,1266,46048,1645.82,379.82
ZCTA5 46050,79688,30625,968,46050,765.62,-202.38
ZCTA5 46051,77404,58474,1083,46051,1461.85,378.85
ZCTA5 46052,86481,39470,882,46052,986.75,104.75
ZCTA5 46055,125386,80519,1580,46055,2012.98,432.97
ZCTA5 46057,86477,50625,943,46057,1265.62,322.62
ZCTA5 46060,111430,54825,1184,46060,1370.62,186.62
ZCTA5 46062,124277,62470,1305,46062,1561.75,256.75
ZCTA5 46063,58750,55625,821,46063,1390.62,569.62
ZCTA5 46064,95034,48661,1068,46064,1216.53,148.53
ZCTA5 46065,76406,53235,1012,46065,1330.88,318.88
ZCTA5 46068,97344,64375,788,46068,1609.37,821.37
ZCTA5 46069,75750,42574,863,46069,1064.35,201.35
ZCTA5 46070,67083,57778,871,46070,1444.45,573.45
ZCTA5 46071,81250,75893,948,46071,1897.32,949.32
ZCTA5 46072,78173,43212,840,46072,1080.3,240.3
ZCTA5 46074,130125,83101,1433,46074,2077.52,644.52
ZCTA5 46075,119316,67167,1614,46075,1679.18,65.17
ZCTA5 46076,59632,33438,890,46076,835.95,-54.05
ZCTA5 46077,173196,72872,1586,46077,1821.8,235.8
ZCTA5 46102,80893,45000,1100,46102,1125.0,25.0
ZCTA5 46103,87708,39688,1058,46103,992.2,-65.8
ZCTA5 46105,98349,40938,896,46105,1023.45,127.45
ZCTA5 46107,75159,42382,984,46107,1059.55,75.55
ZCTA5 46112,118085,62248,1303,46112,1556.2,253.2
ZCTA5 46113,93542,54940,1375,46113,1373.5,-1.5
ZCTA5 46118,82267,54771,859,46118,1369.28,510.27
ZCTA5 46120,68214,26898,774,46120,672.45,-101.55
ZCTA5 46121,77531,72841,1178,46121,1821.02,643.02
ZCTA5 46122,100892,57111,1074,46122,1427.78,353.77
ZCTA5 46123,115167,54803,1362,46123,1370.08,8.08
ZCTA5 46124,71328,45068,767,46124,1126.7,359.7
ZCTA5 46126,81274,35172,746,46126,879.3,133.3
ZCTA5 46128,91471,81548,1061,46128,2038.7,977.7
ZCTA5 46131,92663,43411,1034,46131,1085.28,51.28
ZCTA5 46133,46250,83125,754,46133,2078.12,1324.12
ZCTA5 46135,81228,44729,876,46135,1118.22,242.22
ZCTA5 46140,91913,49197,1026,46140,1229.92,203.92
ZCTA5 46142,100591,51289,1049,46142,1282.22,233.22
ZCTA5 46143,95684,55942,1367,46143,1398.55,31.55
ZCTA5 46147,79052,46250,886,46147,1156.25,270.25
ZCTA5 46148,80348,31875,857,46148,796.88,-60.12
ZCTA5 46149,104712,42083,1121,46149,1052.07,-68.93
ZCTA5 46151,93032,44861,910,46151,1121.52,211.52
ZCTA5 46156,76285,41696,795,46156,1042.4,247.4
ZCTA5 46157,92958,50208,789,46157,1255.2,466.2
ZCTA5 46158,93118,35324,990,46158,883.1,-106.9
ZCTA5 46160,75976,28580,820,46160,714.5,-105.5
ZCTA5 46161,90000,45417,1066,46161,1135.42,69.42
ZCTA5 46163,113844,63077,1379,46163,1576.92,197.92
ZCTA5 46164,94205,47411,853,46164,1185.27,332.27
ZCTA5 46165,86440,59464,1185,46165,1486.6,301.6
ZCTA5 46166,82647,48295,883,46166,1207.38,324.38
ZCTA5 46167,120934,77143,1071,46167,1928.57,857.57
ZCTA5 46168,103516,57771,1218,46168,1444.28,226.27
ZCTA5 46172,89286,59219,1024,46172,1480.48,456.48
ZCTA5 46173,73651,39331,806,46173,983.28,177.27
ZCTA5 46176,76975,43646,917,46176,1091.15,174.15
ZCTA5 46184,84701,74355,1669,46184,1858.88,189.88
ZCTA5 46186,59714,51016,646,46186,1275.4,629.4
ZCTA5 46201,52837,30115,895,46201,752.88,-142.12
ZCTA5 46202,110188,47414,1178,46202,1185.35,7.35
ZCTA5 46203,67505,38162,978,46203,954.05,-23.95
ZCTA5 46204,98864,80851,1629,46204,2021.28,392.27
ZCTA5 46205,96791,42173,1025,46205,1054.32,29.32
ZCTA5 46208,67335,34342,989,46208,858.55,-130.45
ZCTA5 46214,77000,40090,991,46214,1002.25,11.25
ZCTA5 46216,114750,50682,1220,46216,1267.05,47.05
ZCTA5 46217,91796,59936,1286,46217,1498.4,212.4
ZCTA5 46218,41942,23558,984,46218,588.95,-395.05
ZCTA5 46219,72060,31966,932,46219,799.15,-132.85
ZCTA5 46220,126829,51172,1239,46220,1279.3,40.3
ZCTA5 46221,75824,41168,1109,46221,1029.2,-79.8
ZCTA5 46222,55375,36194,979,46222,904.85,-74.15
ZCTA5 46224,75239,41247,962,46224,1031.18,69.17
ZCTA5 46225,57045,24904,946,46225,622.6,-323.4
ZCTA5 46226,64809,33666,1010,46226,841.65,-168.35
ZCTA5 46227,72193,35424,939,46227,885.6,-53.4
ZCTA5 46228,95154,41336,1171,46228,1033.4,-137.6
ZCTA5 46229,87634,39885,959,46229,997.12,38.12
ZCTA5 46231,70645,102614,1407,46231,2565.35,1158.35
ZCTA5 46234,91093,52071,1491,46234,1301.77,-189.23
ZCTA5 46235,71502,31860,878,46235,796.5,-81.5
ZCTA5 46236,115254,68050,1625,46236,1701.25,76.25
ZCTA5 46237,89079,52163,1159,46237,1304.08,145.08
ZCTA5 46239,97897,58462,1282,46239,1461.55,179.55
ZCTA5 46240,102409,49876,1163,46240,1246.9,83.9
ZCTA5 46241,58653,40821,1059,46241,1020.52,-38.48
ZCTA5 46250,112399,57551,1231,46250,1438.78,207.78
ZCTA5 46254,68685,44427,1008,46254,1110.68,102.67
ZCTA5 46256,105858,47411,1089,46256,1185.27,96.27
ZCTA5 46260,101481,37385,1016,46260,934.62,-81.38
ZCTA5 46268,78528,45300,1148,46268,1132.5,-15.5
ZCTA5 46280,85248,61029,1526,46280,1525.72,-0.28
ZCTA5 46301,115000,178750,1375,46301,4468.75,3093.75
ZCTA5 46303,94541,52269,1176,46303,1306.72,130.72
ZCTA5 46304,96768,53095,1121,46304,1327.37,206.37
ZCTA5 46307,103348,57872,1187,46307,1446.8,259.8
ZCTA5 46310,80889,38333,965,46310,958.32,-6.68
ZCTA5 46311,114442,63125,1171,46311,1578.12,407.12
ZCTA5 46312,59217,29796,779,46312,744.9,-34.1
ZCTA5 46319,88169,44622,1096,46319,1115.55,19.55
ZCTA5 46320,60625,25012,832,46320,625.3,-206.7
ZCTA5 46321,113513,46803,1230,46321,1170.08,-59.92
ZCTA5 46322,81910,53026,1216,46322,1325.65,109.65
ZCTA5 46323,68050,39336,1147,46323,983.4,-163.6
ZCTA5 46324,66739,43927,1061,46324,1098.18,37.17
ZCTA5 46327,54659,35650,1063,46327,891.25,-171.75
ZCTA5 46341,106179,45179,893,46341,1129.47,236.47
ZCTA5 46342,81781,35927,1125,46342,898.18,-226.83
ZCTA5 46345,-666666666,41250,1018,46345,1031.25,13.25
ZCTA5 46346,59500,53267,865,46346,1331.68,466.67
ZCTA5 46347,92354,38304,1012,46347,957.6,-54.4
ZCTA5 46348,51979,32375,1087,46348,809.37,-277.63
ZCTA5 46350,85694,36369,864,46350,909.22,45.23
ZCTA5 46356,88936,48082,1210,46356,1202.05,-7.95
ZCTA5 46360,67903,36846,842,46360,921.15,79.15
ZCTA5 46366,69175,37500,778,46366,937.5,159.5
ZCTA5 46368,84831,37980,1076,46368,949.5,-126.5
ZCTA5 46373,119507,45061,897,46373,1126.53,229.53
ZCTA5 46374,85602,55060,730,46374,1376.5,646.5
ZCTA5 46375,99677,59021,1188,46375,1475.52,287.53
ZCTA5 46376,81250,68333,975,46376,1708.32,733.32
ZCTA5 46383,97052,38809,1086,46383,970.22,-115.77
ZCTA5 46385,102583,49255,1161,46385,1231.37,70.37
ZCTA5 46391,93083,48239,1098,46391,1205.97,107.97
ZCTA5 46392,110795,38456,890,46392,961.4,71.4
ZCTA5 46394,78200,42371,917,46394,1059.27,142.27
ZCTA5 46402,33822,22688,847,46402,567.2,-279.8
ZCTA5 46403,70551,27545,932,46403,688.62,-243.38
ZCTA5 46404,54934,32666,969,46404,816.65,-152.35
ZCTA5 46405,59107,50078,1142,46405,1251.95,109.95
ZCTA5 46406,43007,30997,959,46406,774.92,-184.07
ZCTA5 46407,37500,20579,780,46407,514.48,-265.52
ZCTA5 46408,49497,39038,949,46408,975.95,26.95
ZCTA5 46409,47813,32583,1122,46409,814.58,-307.43
ZCTA5 46410,79917,34899,1206,46410,872.48,-333.52
ZCTA5 46501,60675,54817,837,46501,1370.42,533.42
ZCTA5 46504,86183,32404,790,46504,810.1,20.1
ZCTA5 46506,81672,41642,894,46506,1041.05,147.05
ZCTA5 46507,90068,45802,1000,46507,1145.05,145.05
ZCTA5 46508,48162,89250,794,46508,2231.25,1437.25
ZCTA5 46510,93040,53750,859,46510,1343.75,484.75
ZCTA5 46511,61575,33380,823,46511,834.5,11.5
ZCTA5 46514,70869,40541,1017,46514,1013.52,-3.48
ZCTA5 46516,70377,35278,879,46516,881.95,2.95
ZCTA5 46517,68174,30919,845,46517,772.98,-72.02
ZCTA5 46524,62188,53162,812,46524,1329.05,517.05
ZCTA5 46526,74128,38426,1013,46526,960.65,-52.35
ZCTA5 46528,90265,39893,966,46528,997.32,31.32
ZCTA5 46530,119245,53164,1452,46530,1329.1,-122.9
ZCTA5 46531,62250,114125,1090,46531,2853.12,1763.12
ZCTA5 46532,62833,24500,808,46532,612.5,-195.5
ZCTA5 46534,66444,24115,614,46534,602.88,-11.12
ZCTA5 46536,81250,42500,857,46536,1062.5,205.5
ZCTA5 46537,67188,58162,640,46537,1454.05,814.05
ZCTA5 46538,93850,41875,985,46538,1046.88,61.88
ZCTA5 46539,79663,46250,851,46539,1156.25,305.25
ZCTA5 46540,107014,58322,1048,46540,1458.05,410.05
ZCTA5 46542,79375,44732,910,46542,1118.3,208.3
ZCTA5 46543,111458,50188,935,46543,1254.7,319.7
ZCTA5 46544,69867,39531,954,46544,988.28,34.27
ZCTA5 46545,72474,38768,944,46545,969.2,25.2
ZCTA5 46550,103100,43264,826,46550,1081.6,255.6
ZCTA5 46552,84861,44583,733,46552,1114.58,381.58
ZCTA5 46553,96518,39167,902,46553,979.18,77.17
ZCTA5 46554,78047,30556,770,46554,763.9,-6.1
ZCTA5 46555,81949,37639,985,46555,940.98,-44.02
ZCTA5 46561,82260,40273,1105,46561,1006.82,-98.17
ZCTA5 46562,73804,46250,833,46562,1156.25,323.25
ZCTA5 46563,80667,41318,908,46563,1032.95,124.95
ZCTA5 46565,97022,41250,756,46565,1031.25,275.25
ZCTA5 46567,85588,49652,940,46567,1241.3,301.3
ZCTA5 46571,84509,38750,904,46571,968.75,64.75
ZCTA5 46573,80444,66719,1117,46573,1667.98,550.98
ZCTA5 46574,72931,38869,814,46574,971.72,157.73
ZCTA5 46580,83825,43468,917,46580,1086.7,169.7
ZCTA5 46582,80107,41864,1032,46582,1046.6,14.6
ZCTA5 46590,106944,42454,1000,46590,1061.35,61.35
ZCTA5 46601,72198,21445,707,46601,536.12,-170.88
ZCTA5 46613,48284,34659,951,46613,866.48,-84.52
ZCTA5 46614,75484,37128,852,46614,928.2,76.2
ZCTA5 46615,67581,43292,896,46615,1082.3,186.3
ZCTA5 46616,63750,40034,989,46616,1000.85,11.85
ZCTA5 46617,85174,54295,1372,46617,1357.37,-14.63
ZCTA5 46619,56024,29237,897,46619,730.92,-166.08
ZCTA5 46628,65476,31585,989,46628,789.62,-199.38
ZCTA5 46635,76952,34349,829,46635,858.72,29.72
ZCTA5 46637,83620,44911,1140,46637,1122.78,-17.22
ZCTA5 46701,82448,46300,826,46701,1157.5,331.5
ZCTA5 46702,72273,43920,923,46702,1098.0,175.0
ZCTA5 46703,79457,43147,876,46703,1078.68,202.67
ZCTA5 46705,77898,28750,547,46705,718.75,171.75
ZCTA5 46706,82669,37860,782,46706,946.5,164.5
ZCTA5 46710,95217,34750,683,46710,868.75,185.75
ZCTA5 46711,69964,35365,768,46711,884.12,116.12
ZCTA5 46714,78599,34609,706,46714,865.22,159.23
ZCTA5 46721,73304,40938,764,46721,1023.45,259.45
ZCTA5 46723,86458,37629,782,46723,940.72,158.72
ZCTA5 46725,83647,46504,912,46725,1162.6,250.6
ZCTA5 46730,94583,69000,930,46730,1725.0,795.0
ZCTA5 46731,88036,125114,1261,46731,3127.85,1866.85
ZCTA5 46732,63622,60645,992,46732,1516.12,524.12
ZCTA5 46733,72093,40288,773,46733,1007.2,234.2
ZCTA5 46737,72117,50242,1152,46737,1256.05,104.05
ZCTA5 46738,63252,37419,827,46738,935.47,108.47
ZCTA5 46740,63810,25000,650,46740,625.0,-25.0
ZCTA5 46741,83889,50978,1167,46741,1274.45,107.45
ZCTA5 46742,86136,35500,875,46742,887.5,12.5
ZCTA5 46743,80417,59458,969,46743,1486.45,517.45
ZCTA5 46746,84277,67917,863,46746,1697.92,834.92
ZCTA5 46747,68333,59167,917,46747,1479.18,562.17
ZCTA5 46748,101424,42928,1488,46748,1073.2,-414.8
ZCTA5 46750,68932,33209,788,46750,830.22,42.22
ZCTA5 46755,81683,31295,669,46755,782.37,113.37
ZCTA5 46760,46563,72898,872,46760,1822.45,950.45
ZCTA5 46761,80380,36875,715,46761,921.87,206.87
ZCTA5 46767,78900,47105,836,46767,1177.62,341.62
ZCTA5 46772,75987,39375,750,46772,984.38,234.38
ZCTA5 46773,73698,50417,799,46773,1260.42,461.42
ZCTA5 46774,76899,41993,932,46774,1049.82,117.82
ZCTA5 46776,52371,44728,809,46776,1118.2,309.2
ZCTA5 46777,67964,50417,902,46777,1260.42,358.42
ZCTA5 46779,89355,46250,835,46779,1156.25,321.25
ZCTA5 46783,103298,59904,902,46783,1497.6,595.6
ZCTA5 46784,72917,33333,798,46784,833.32,35.32
ZCTA5 46785,76429,32917,693,46785,822.92,129.93
ZCTA5 46787,69138,46250,800,46787,1156.25,356.25
ZCTA5 46791,128324,76389,944,46791,1909.72,965.72
ZCTA5 46792,81806,54479,860,46792,1361.98,501.98
ZCTA5 46793,84191,40000,777,46793,1000.0,223.0
ZCTA5 46795,86035,51458,858,46795,1286.45,428.45
ZCTA5 46797,87054,73333,983,46797,1833.32,850.32
ZCTA5 46798,73259,83462,1047,46798,2086.55,1039.55
ZCTA5 46799,75673,30357,735,46799,758.92,23.92
ZCTA5 46802,58417,37039,794,46802,925.98,131.98
ZCTA5 46803,49882,25054,816,46803,626.35,-189.65
ZCTA5 46804,98670,54580,1051,46804,1364.5,313.5
ZCTA5 46805,66932,32597,796,46805,814.92,18.92
ZCTA5 46806,46920,33814,887,46806,845.35,-41.65
ZCTA5 46807,68875,42130,902,46807,1053.25,151.25
ZCTA5 46808,61880,41448,852,46808,1036.2,184.2
ZCTA5 46809,63294,30659,772,46809,766.47,-5.53
ZCTA5 46814,142071,52179,1526,46814,1304.47,-221.53
ZCTA5 46815,78653,31519,931,46815,787.98,-143.02
ZCTA5 46816,56765,28109,805,46816,702.72,-102.28
ZCTA5 46818,86119,55195,1165,46818,1379.87,214.87
ZCTA5 46819,70616,42930,907,46819,1073.25,166.25
ZCTA5 46825,82693,51163,1020,46825,1279.07,259.07
ZCTA5 46835,81339,49661,1059,46835,1241.53,182.53
ZCTA5 46845,115455,65455,1377,46845,1636.37,259.37
ZCTA5 46901,71147,34807,806,46901,870.18,64.18
ZCTA5 46902,73504,39749,870,46902,993.72,123.72
ZCTA5 46910,72083,55714,850,46910,1392.85,542.85
ZCTA5 46911,90583,72083,1364,46911,1802.08,438.08
ZCTA5 46914,70930,47778,543,46914,1194.45,651.45
ZCTA5 46915,67500,50227,688,46915,1255.68,567.67
ZCTA5 46917,59306,63750,663,46917,1593.75,930.75
ZCTA5 46923,62375,36277,885,46923,906.92,21.93
ZCTA5 46926,68750,67500,700,46926,1687.5,987.5
ZCTA5 46928,72842,33491,751,46928,837.28,86.27
ZCTA5 46929,66463,45000,708,46929,1125.0,417.0
ZCTA5 46930,55417,40000,575,46930,1000.0,425.0
ZCTA5 46932,70378,53858,641,46932,1346.45,705.45
ZCTA5 46933,66169,52115,793,46933,1302.88,509.88
ZCTA5 46936,90298,55750,814,46936,1393.75,579.75
ZCTA5 46938,52788,37083,924,46938,927.08,3.07
ZCTA5 46939,58056,38750,704,46939,968.75,264.75
ZCTA5 46940,71875,50795,925,46940,1269.88,344.88
ZCTA5 46941,69861,80938,850,46941,2023.45,1173.45
ZCTA5 46947,63721,36767,759,46947,919.18,160.17
ZCTA5 46952,70500,29815,746,46952,745.38,-0.62
ZCTA5 46953,54942,31821,801,46953,795.52,-5.48
ZCTA5 46957,46250,43929,880,46957,1098.22,218.22
ZCTA5 46959,92279,15163,495,46959,379.08,-115.93
ZCTA5 46960,57404,35905,582,46960,897.62,315.62
ZCTA5 46962,73825,33929,861,46962,848.22,-12.78
ZCTA5 46970,63418,36169,802,46970,904.22,102.23
ZCTA5 46974,59375,34896,834,46974,872.4,38.4
ZCTA5 46975,75690,34655,778,46975,866.37,88.37
ZCTA5 46978,77411,22188,823,46978,554.7,-268.3
ZCTA5 46979,100511,32841,913,46979,821.02,-91.98
ZCTA5 46982,72306,21708,907,46982,542.7,-364.3
ZCTA5 46985,56120,33636,860,46985,840.9,-19.1
ZCTA5 46986,82692,38750,688,46986,968.75,280.75
ZCTA5 46987,78920,40250,1000,46987,1006.25,6.25
ZCTA5 46988,68628,37250,942,46988,931.25,-10.75
ZCTA5 46989,81014,43026,720,46989,1075.65,355.65
ZCTA5 46991,46615,67386,937,46991,1684.65,747.65
ZCTA5 46992,78016,26624,645,46992,665.6,20.6
ZCTA5 46994,66750,20833,563,46994,520.82,-42.18
ZCTA5 46996,60300,32000,685,46996,800.0,115.0
ZCTA5 47001,82460,32961,899,47001,824.02,-74.98
ZCTA5 47003,85804,34769,764,47003,869.22,105.22
ZCTA5 47006,95779,18936,684,47006,473.4,-210.6
ZCTA5 47012,87826,50804,729,47012,1270.1,541.1
ZCTA5 47016,86111,28889,675,47016,722.22,47.22
ZCTA5 47018,81912,35441,885,47018,886.02,1.02
ZCTA5 47023,80750,57500,970,47023,1437.5,467.5
ZCTA5 47025,94434,26537,818,47025,663.42,-154.58
ZCTA5 47031,67328,48068,898,47031,1201.7,303.7
ZCTA5 47034,-666666666,58594,950,47034,1464.85,514.85
ZCTA5 47036,94360,30809,836,47036,770.22,-65.78
ZCTA5 47037,74180,28289,775,47037,707.22,-67.78
ZCTA5 47040,72141,32063,792,47040,801.58,9.57
ZCTA5 47041,88418,59821,930,47041,1495.52,565.52
ZCTA5 47042,95044,27143,580,47042,678.58,98.57
ZCTA5 47043,83350,28912,689,47043,722.8,33.8
ZCTA5 47060,95905,49479,891,47060,1236.97,345.97
ZCTA5 47102,59660,24421,758,47102,610.52,-147.48
ZCTA5 47108,53258,28875,573,47108,721.88,148.88
ZCTA5 47111,95911,34817,748,47111,870.42,122.42
ZCTA5 47112,76867,39684,857,47112,992.1,135.1
ZCTA5 47114,103750,35313,883,47114,882.82,-0.18
ZCTA5 47115,94485,19107,559,47115,477.67,-81.33
ZCTA5 47117,89211,36111,823,47117,902.78,79.77
ZCTA5 47118,41798,19083,494,47118,477.08,-16.93
ZCTA5 47124,106194,59250,1242,47124,1481.25,239.25
ZCTA5 47126,99762,31818,908,47126,795.45,-112.55
ZCTA5 47129,62397,38875,974,47129,971.88,-2.12
ZCTA5 47130,76845,38657,1027,47130,966.42,-60.58
ZCTA5 47136,99130,60000,1026,47136,1500.0,474.0
ZCTA5 47137,70650,22708,583,47137,567.7,-15.3
ZCTA5 47138,72863,31694,1193,47138,792.35,-400.65
ZCTA5 47142,83650,2499,618,47142,62.47,-555.52
ZCTA5 47143,124338,84405,1839,47143,2110.12,271.12
ZCTA5 47145,51786,45823,942,47145,1145.58,203.58
ZCTA5 47147,55139,49345,1458,47147,1233.62,-224.38
ZCTA5 47150,79581,38469,941,47150,961.72,20.72
ZCTA5 47160,73750,49375,850,47160,1234.37,384.37
ZCTA5 47161,82361,79028,1299,47161,1975.7,676.7
ZCTA5 47164,73875,32542,744,47164,813.55,69.55
ZCTA5 47166,68023,69211,1109,47166,1730.28,621.27
ZCTA5 47167,66364,27763,640,47167,694.08,54.08
ZCTA5 47170,63246,30671,854,47170,766.78,-87.23
ZCTA5 47172,89627,38204,1104,47172,955.1,-148.9
ZCTA5 47177,86618,58977,1045,47177,1474.42,429.42
ZCTA5 47201,90528,58277,1106,47201,1456.92,350.92
ZCTA5 47203,87147,33661,930,47203,841.52,-88.48
ZCTA5 47220,71414,56071,733,47220,1401.78,668.77
ZCTA5 47226,70893,61667,736,47226,1541.68,805.68
